album_name,composer,director,orchestra,solist,instrument,obra_type,nota,obra_number,opus_number,cd_number
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"RICHTER, SVIATOSLAV","PIANO","SONATA","MI BEMOL MAYOR",4,7,,,243,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"RICHTER, SVIATOSLAV","PIANO","SONATA","MI MENOR",27,90,,,231,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","RE MAYOR",1,12,44,,,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","MI BEMOL MAYOR",3,12,44,,,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","LA MENOR",4,23,44,,,,09/06/94
"PRIMAVERA","BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","FA MAYOR",5,24,44,,,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","LA MAYOR",6,30,44,,,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","DO MENOR",7,30,44,,,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","SOL MAYOR",8,30,44,,,,09/06/94
"KREUTZER","BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","LA MAYOR",9,47,44,,,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","SOL MAYOR",10,96,44,,,,09/06/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,"JUILLIARD QUARTET",,"CUERDAS","CUARTETO","FA MAYOR",7,59,54,,,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,"JUILLIARD QUARTET",,"CUERDAS","CUARTETO","MI MENOR",8,59,54,,,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,"JUILLIARD QUARTET",,"CUERDAS","CUARTETO","DO MAYOR",9,59,54,,,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,"JUILLIARD QUARTET",,"CUERDAS","CUARTETO","MI BEMOL MAYOR",10,74,54,,,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,"JUILLIARD QUARTET",,"CUERDAS","CUARTETO","FA MENOR",11,95,54,,,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"POGORELICH, IVO","PIANO","SONATA","DO MENOR",32,111,4,,,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","MEHTA, ZUBIN","FILARMONICA DE LOS ANGELES","ZUCKERMAN, PINCHAS","VIOLIN","CONCIERTO","RE MAYOR",,61,59,,,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"ZUCKERMAN, P. Y NEIKRUG, M.","VIOLIN Y PIANO","SONATA","SOL MAYOR",10,96,59,,,,09/07/94
"REY ESTEBAN","BEETHOVEN, LUDWIG VAN-1770/1827","TILSON THOMAS, MICHAEL","SINFONICA DE LONDRES",,,"MUSICA INCIDENTAL",,,117,,,224,,09/07/94
"ELEGIACA","BEETHOVEN, LUDWIG VAN-1770/1827","TILSON THOMAS, MICHAEL","SINFONICA DE LONDRES",,,"CANCION",,,118,0,,224,,09/07/94
"OPFERLIED","BEETHOVEN, LUDWIG VAN-1770/1827","TILSON THOMAS, MICHAEL","SINFONICA DE LONDRES",,,"CANCION",,,121,0,,224,,09/07/94
"MAR CALMO Y PROSPERO VIAJE","BEETHOVEN, LUDWIG VAN-1770/1827","TILSON THOMAS, MICHAEL","SINFONICA DE LONDRES",,,"CANCION",,,112,0,,224,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,,"PIANO, CLARINETE Y CELLO","TRIO","SI BEMOL",7,11,,,225,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,,"2 FLAUTAS","ALLEGRO","SOL MAYOR",,-26,,,225,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,,"PIANO Y CORNO","SONATA","FA MAYOR",,17,,,225,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,,"OBOE, 3 CORNOS Y FAGOT","QUINTETO","MI BEMOL",,-19,,,225,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","LEHMANN, FRITZ","FILARMONICA DE BERLIN","FOLDES, ANDOR","PIANO","FANTASIA","DO MENOR",,80,,,235,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"HORSZOWSKY, M. VEGH, S.Y CASAL","PIANO, VIOLIN Y CELLO","TRIO","DO MENOR",3,1,,,236,,09/07/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","WAGNER, ROBERT","SINFONICA DE INNSBRUCK",,,"CONTRADANZA",,,-14,,,237,,09/07/94
"DEL DESTINO","BEETHOVEN, LUDWIG VAN-1770/1827","TOSCANINI, ARTURO","SINFONICA NBC",,,"SINFONIA","DO MENOR",5,67,,,235,,09/07/94
"LA CONSAGRACION DE LA CASA","BEETHOVEN, LUDWIG VAN-1770/1827","TOSCANINI, ARTURO","SINFONICA NBC",,,"OBERTURA",,,124,,,206,,09/08/94
"CORIOLANO","BEETHOVEN, LUDWIG VAN-1770/1827","TOSCANINI, ARTURO","SINFONICA NBC",,,"OBERTURA",,,62,,,206,,09/08/94
"LAS CRIATURAS DE PROMETEO","BEETHOVEN, LUDWIG VAN-1770/1827","TOSCANINI, ARTURO","SINFONICA NBC",,,"OBERTURA",,,43,,,206,,09/08/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"HOROWITZ, VLADIMIR","PIANO","SONATA","LA MAYOR",28,101,,,241,,09/08/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN","ZELTSER,M.-MUTTER,A.Y YO YO MA","PIANO, VIOLIN Y CELLO","TRIPLE CONCIERTO","DO MAYOR",,56,11,,,,09/08/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","BARENBOIM, DANIEL","FILARMONICA DE BERLIN","BARENBOIM, DANIEL","PIANO","CONCIERTO","DO MAYOR",1,15,15,,,,09/08/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","BARENBOIM, DANIEL","FILARMONICA DE BERLIN","BARENBOIM, DANIEL","PIANO","CONCIERTO","SI BEMOL MAYOR",2,19,15,,,,09/08/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","BARENBOIM, DANIEL","FILARMONICA DE BERLIN","BARENBOIM, DANIEL","PIANO","CONCIERTO","DO MENOR",3,37,15,,,,09/08/94
,"BEETHOVEN, LUDWIG VAN-1770/1827","BARENBOIM, DANIEL","FILARMONICA DE BERLIN","BARENBOIM, DANIEL","PIANO","CONCIERTO","SOL MAYOR",4,58,15,,,,09/08/94
"EMPERADOR","BEETHOVEN, LUDWIG VAN-1770/1827","BARENBOIM, DANIEL","FILARMONICA DE BERLIN","BARENBOIM, DANIEL","PIANO","CONCIERTO","MI BEMOL MAYOR",5,73,15,,,,09/08/94
,"BEETHOVEN, LUDWIG VAN-1770/1827",,"I MUSICI",,,"MINUET","SOL MAYOR",,-10,30,,,,09/08/94
"EL CARNAVAL ROMANO","BERLIOZ, HECTOR - 1803/1869","BARENBOIM, DANIEL","DE PARIS",,,"OBERTURA",,,9,,,58,30,09/08/94
"BEATRICE Y BENEDIT","BERLIOZ, HECTOR - 1803/1869","BARENBOIM, DANIEL","DE PARIS",,,"OBERTURA",,,0,,,18,30,09/08/94
"LA DONNATION DE FAUST","BERLIOZ, HECTOR - 1803/1869","BARENBOIM, DANIEL","DE PARIS",,,"OBERTURA",,,24,,,18,30,09/08/94
"LA DONNATION DE FAUST","BERLIOZ, HECTOR - 1803/1869","MUNCH, CHARLES","DE FILADELFIA",,,"OPERA (EXTRACTOS)",,,24,17,,,,09/08/94
"LES TROYENS","BERLIOZ, HECTOR - 1803/1869","BARENBOIM, DANIEL","DE PARIS",,,"OPERA (EXTRACTOS)",,,0,17,,,,09/08/94
"FUNEBRE Y TRIUNFAL","BERLIOZ, HECTOR - 1803/1869","DONDEYNE, DESIRE","DE GARDIEN DE LA PAIX DE PARIS",,,"SINFONIA",,,15,,,18,29,09/08/94
"FANTASTICA","BERLIOZ, HECTOR - 1803/1869","LOMBARD, ALAIN","FILARMONICA DE STRASBOURG",,,"SINFONIA",,,14,,,18,28,09/08/94
"HAROLDO EN ITALIA","BERLIOZ, HECTOR - 1803/1869","MAAZEL, LORIN","FILARMONICA DE BERLIN","CHRIST, WOLFRAM","VIOLA","SINFONIA",,,16,,,187,318,09/08/94
"EL CARNAVAL ROMANO","BERLIOZ, HECTOR - 1803/1869","MAAZEL, LORIN","FILARMONICA DE BERLIN",,,"OBERTURA",,,9,,,,318,09/08/94
"HAROLDO EN ITALIA","BERLIOZ, HECTOR - 1803/1869","ORMANDY, EUGENE","DE FILADELFIA","PASQUALE, JOSEF DE","VIOLA","SINFONIA",,,16,17,,,,09/08/94
"CARMEN","BIZET, GEORGE - 1838/1835","FRIEDLER, ARTHUR","BOSTON POPS",,,"OPERA (EXTRACTOS)",,,0,,,19,31,09/08/94
"CARMEN: MARCHA DEL TOREADOR","BIZET, GEORGE - 1838/1835","ORMANDY, EUGENE","DE FILADELFIA",,,"OPERA (EXTRACTOS)",,,0,0,,5,99,09/08/94
"LA ARLESIANA N1 Y 2","BIZET, GEORGE - 1838/1835","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"SUITE",,,0,,,58,129,09/08/94
"SINFONIA EN DO","BIZET, GEORGE - 1838/1835","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"SINFONIA","DO",1,88,0,,57,133,09/08/94
"CARMEN","BIZET, GEORGE - 1838/1835","MARRINER, NEVILLE","SINFONICA DE LONDRES",,,"SUITE",,,0,,,,34,09/08/94
"LA ARLESIANA N1 Y 2","BIZET, GEORGE - 1838/1835","MARRINER, NEVILLE","SINFONICA DE LONDRES",,,"SUITE",,,0,,,0,34,09/08/94
"LES PECHEURS DES PERLES","BIZET, GEORGE - 1838/1835","FOURNET, JEAN","DE CONCIERTOS LAMOUREUX",,,"OPERA",,,0,,,,35,09/08/94
"CARMEN","BIZET, GEORGE - 1838/1835","SOLTI, SIR GEORGE","FILARMONICA DE LONDRES",,,"OPERA",,,0,,,,999,09/08/94
"CARMEN","BIZET, GEORGE - 1838/1835","ORMANDY, EUGENE","DE FILADELFIA",,,"SUITE",,,0,18,,,,09/08/94
"LA ARLESIANA","BIZET, GEORGE - 1838/1835","ORMANDY, EUGENE","DE FILADELFIA",,,"SUITE",,,0,18,,,,09/08/94
,"BRUCH, MAX - 1838/1920","ORMANDY, EUGENE","DE FILADELFIA","STERN, ISAAC","VIOLIN","CONCIERTO","SOL MENOR",1,26,,,,33,09/08/94
,"BRUCH, MAX - 1838/1920","PREVIN, ANDRE","SINFONICA DE LONDRES","PERLMAN, ITZHAK","VIOLIN","CONCIERTO","SOL MENOR",1,26,,,,104,09/08/94
,"BRUCH, MAX - 1838/1920","SARGENT, MALCOM","SINFONICA DE LONDRES","HEIFETZ, JASHA","VIOLIN","CONCIERTO","SOL MENOR",1,26,,,25,51,09/08/94
,"BRUCH, MAX - 1838/1920","MEHTA, ZUBIN","FILARMONICA DE LOS ANGELES","ZUCKERMAN, PINCHAS","VIOLIN","CONCIERTO","SOL MENOR",1,26,14,,,,09/08/94
"POLOVTSIANAS DEL PRINCIP.IGOR","BORODIN, ALEXANDER- 1833/1887","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN",,,"DANZA",,17,0,,,44,175,09/08/94
"POLOVTSIANAS DEL PRINCIP.IGOR","BORODIN, ALEXANDER- 1833/1887","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN",,,"DANZA",,18,0,,,44,175,09/08/94
"POLOVTSIANAS DEL PRINCIP.IGOR","BORODIN, ALEXANDER- 1833/1887","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"DANZA",,,0,,,108,20,09/08/94
"EN LAS ESTEPAS DEL ASIA CENTRA","BORODIN, ALEXANDER- 1833/1887","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,".",,,0,,,108,20,09/08/94
,"BORODIN, ALEXANDER- 1833/1887",,"EMERSON QUARTET",,,"CUARTETO","RE MAYOR",2,0,61,,,,09/08/94
"PASAPIE","BACARISSE, SALVADOR","ALONSO, ODON","SINFONICA RTV ESPANOLA","YEPES, NARCISO","GUITARRA","DANZA",,,0,,,96,199,09/08/94
,"BACARISSE, SALVADOR","ALONSO, ODON","SINFONICA RTV ESPANOLA","YEPES, NARCISO","GUITARRA","CONCERTINO","LA MENOR",,72,,,96,199,09/08/94
,"BONONCINI, GIOVANNI -1642/1678",,,"GARATTI, M.T. Y SMITHERS, D.","CLAVE Y TROMPETA","SINFONIA",,8,0,,,69,190,09/08/94
"RETIRADA DE LA GUARDIA NOCTURN","BOCCCHERINI, LUIGGI-1743/1805","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN",,,"QUINTETO",,,0,,,96,1,09/08/94
,"BOCCCHERINI, LUIGGI-1743/1805",,"MELOS QUARTETT STUTTGART","YEPES, NARCISO","GUITARRA Y CUERDAS","QUINTETO","RE MAYOR",1,50,,,96,199,09/08/94
"3 MOV. DEL FANDANGO","BOCCCHERINI, LUIGGI-1743/1805",,"MELOS QUARTETT STUTTGART","YEPES, NARCISO","GUITARRA Y CUERDAS","DANZA",,,0,,,96,199,09/08/94
,"BOCCCHERINI, LUIGGI-1743/1805","CASALS, PABLO","DE CONCIERTOS LAMOUREUX","GENDRON, MAURICE","CELLO","CONCIERTO","SI BEMOL MAYOR",,0,,,109,74,09/08/94
,"BOCCCHERINI, LUIGGI-1743/1805",,,"HEIFETZ,J. Y PIATIGORSKY,G.","VIOLIN Y CELLO","SONATA","RE MAYOR",,0,,,189,328,09/08/94
"DEL CUARTETO DE CUERDAS 13/5","BOCCCHERINI, LUIGGI-1743/1805",,"I MUSICI",,,"MINUET","MI MAYOR",,13,30,,,,09/08/94
,"BRAHMS, JOHANNES - 1833/1897","KARAJAN, HERBERT VON","FILARMONICA DE NUEVA YORK",,,"SINFONIA","DO MENOR",1,68,,,24,39,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","STOKOVSKY, LEOPOLD","SINFONICA DE LONDRES",,,"SINFONIA","DO MENOR",1,68,,,,194,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","SZELL, GEORGE","DE CLEVELAND",,,"SINFONIA","DO MENOR",1,68,,,,44,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN",,,"SINFONIA","RE MAYOR",2,73,,,113,38,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","BOHM, KARL","FILARMONICA DE VIENA",,,"SINFONIA","FA MAYOR",3,90,,,113,37,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","HAITINK, BERNARD","DE CONCIERTOS DE AMSTERDAM",,,"SINFONIA","MI MENOR",4,98,,,24,48,09/09/94
"ALTO RHAPSODY","BRAHMS, JOHANNES - 1833/1897","BOHM, KARL","FILARMONICA DE VIENA",,,"RAPSODIA",,,53,,,103,37,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","SZELL, GEORGE","DE CLEVELAND",,,"SINFONIA","MI MENOR",4,98,,,,43,09/09/94
"DEL FESTIVAL ACADEMICO","BRAHMS, JOHANNES - 1833/1897","SZELL, GEORGE","DE CLEVELAND",,,"OBERTURA",,,80,,,22,43,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","KERTESZ, ISTVAN","SINFONICA DE LONDRES",,,"SERENATA","RE MAYOR",1,11,,,22,46,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","HAITINK, BERNARD","DE CONCIERTOS DE AMSTERDAM","ARRAU, CLAUDIO","PIANO","CONCIERTO","RE MENOR",1,15,,,70,45,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","MAAZEL, LORIN","DE PARIS","RICHTER, SVIATOSLAV","PIANO","CONCIERTO","SI BEMOL",2,83,,,20,36,09/09/94
"GITANAS","BRAHMS, JOHANNES - 1833/1897",,,,,"CANCION",,,103,,,62,,09/09/94
,"BRAHMS, JOHANNES - 1833/1897",,,,,"CUARTETO",,,31,,,62,,09/09/94
,"BRAHMS, JOHANNES - 1833/1897",,,,,"CUARTETO",,,112,,,62,,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","TENNSTEDT, KLAUSS","SINF.RADIO DE NORTH GERMANY","HOELCHER, ULF","VIOLIN","CONCIERTO","RE MAYOR",,77,,,21,42,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","HAITINK, BERNARD","CONCERTGEBOWN DE AMSTERDAM","PERLMAN, I. Y ROSTROPOVICH M.","VIOLIN Y CELLO","DOBLE CONCIERTO","LA MENOR",,102,,,23,47,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","ABBADO, CLAUDIO","FILARMONICA DE BERLIN","MINTZ, SHLOMO","VIOLIN","CONCIERTO","RE MAYOR",,77,19,,,,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","WALTER, BRUNO","SINFONICA COLUMBIA","FRANCESCATTI, Z.Y FOURNIER, P.","VIOLIN Y CELLO","DOBLE CONCIERTO","LA MENOR",,102,,,,41,09/09/94
"TRAGICA","BRAHMS, JOHANNES - 1833/1897","WALTER, BRUNO","SINFONICA COLUMBIA",,,"OBERTURA",,,81,,,108,41,09/09/94
,"BRAHMS, JOHANNES - 1833/1897","SZELL, GEORGE","DE CLEVELAND","SERKIN, RUDOLF","PIANO","CONCIERTO","SI BEMOL MAYOR",2,83,,,,40,09/09/94
"HUNGARA","BRAHMS, JOHANNES - 1833/1897","ORMANDY, EUGENE","DE FILADELFIA",,,"DANZA",,5,0,,,133,220,09/09/94
"HUNGARA","BRAHMS, JOHANNES - 1833/1897","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"DANZA",,6,0,,,133,220,09/09/94
,"BRAHMS, JOHANNES - 1833/1897",,,"ENTREMONT, PHILIP","PIANO","VALS","LA BEMOL MAYOR",15,39,,,133,220,09/09/94
"DEL FESTIVAL ACADEMICO","BRAHMS, JOHANNES - 1833/1897","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"OBERTURA",,,80,,,0,220,09/12/94
"DE CUNA","BRAHMS, JOHANNES - 1833/1897",,"ANDRE KOSTELANETZ",,,"CANCION",,,0,,,133,220,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,"CUARTETO ITALIANO","POLLINI, MAURIZIO","PIANO Y CUERDAS","QUINTETO","FA MENOR",,34,,,126,224,09/12/94
,"BRAHMS, JOHANNES - 1833/1897","SZELL, GEORGE","DE CLEVELAND",,,"SINFONIA","FA MAYOR",3,90,,,,231,09/12/94
"S/UN TEMA DE HAYDN","BRAHMS, JOHANNES - 1833/1897","SZELL, GEORGE","DE CLEVELAND",,,"VARIACIONES",,,56,,,,231,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,"OCT.CUERDAS FILARM. DE BERLIN",,"CUERDAS","SEXTETO","SI BEMOL MAYOR",1,18,,,139,241,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,"OCT.CUERDAS FILARM. DE BERLIN",,"CUERDAS","SEXTETO","SOL MAYOR",2,36,,,139,241,09/12/94
"S/UN TEMA DE HANDEL","BRAHMS, JOHANNES - 1833/1897",,,"ESTRELLA, MIGUEL ANGEL","PIANO","VARIACIONES",,,24,,,155,253,09/12/94
"S/UN TEMA DE SCHUMANN","BRAHMS, JOHANNES - 1833/1897",,,"KONSTARSKY, ALFONS Y ALOIS","PIANO A 4 MANOS","VARIACIONES","MI BEMOL MAYOR",,23,,,160,269,09/12/94
"RECUERDOS DE RUSIA","BRAHMS, JOHANNES - 1833/1897",,,"KONSTARSKY, ALFONS Y ALOIS","PIANO A 4 MANOS",".",,,151,,,160,269,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,,"KONSTARSKY, ALFONS Y ALOIS","PIANO A 4 MANOS","VALS",,,39,,,160,269,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,,"KORMEDI, KLARA Y POMARICO, C.","PIANO Y CLARINETE","SONATA","FA MENOR",1,120,,,150,,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,,"KORMEDI, KLARA Y POMARICO, C.","PIANO Y CLARINETE","SONATA","MI BEMOL MAYOR",2,120,,,150,,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,,"ZUCKERMAN, P. Y BARENBOIM, D.","VIOLIN Y PIANO","SONATA","SOL MAYOR",,78,,,,999,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,,"ZUCKERMAN, P. Y BARENBOIM, D.","VIOLIN Y PIANO","SONATA","LA MAYOR",,100,,,,999,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,,"ZUCKERMAN, P. Y BARENBOIM, D.","VIOLIN Y PIANO","SONATA","RE MENOR",,108,,,,999,09/12/94
,"BRAHMS, JOHANNES - 1833/1897",,,"MICHELANGELI,ARTURO BENEDETTI","PIANO","BALADA",,,10,,,99,297,09/12/94
"HUNGARAS (21)","BRAHMS, JOHANNES - 1833/1897","ABBADO, CLAUDIO","FILARMONICA DE VIENA",,,"DANZA",,,0,,,,306,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","SI MAYOR",1,8,,,195,999,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","DO MAYOR",2,87,,,195,999,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","LA MAYOR",,-48,,,196,999,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","DO MENOR",3,101,,,196,999,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"LATEINER, J. HEIFETZ, J. ETC.","PIANO, VIOLIN, VIOLA Y CELLO","CUARTETO","DO MENOR",3,60,,,194,,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,"GUARNERI QUARTET","ZUCKERMAN,P. (VIOLA)","CUERDAS","QUINTETO","FA MAYOR",,88,,,198,335,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,"GUARNERI QUARTET","ZUCKERMAN,P. (VIOLA)","CUERDAS","QUINTETO","SOL MAYOR",,111,,,198,335,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"SERKIN, R. Y ROSTROPOVICH, M.","PIANO Y CELLO","SONATA","MI MENOR",,38,,,204,340,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"SERKIN, R. Y ROSTROPOVICH, M.","PIANO Y CELLO","SONATA","FA MAYOR",,99,,,204,340,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"JANDO, JENO","PIANO","INTERMEZZO","LA MAYOR",6,76,,,242,,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"JANDO, JENO","PIANO","INTERMEZZO","LA MENOR",7,76,,,242,,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"JANDO, JENO","PIANO","INTERMEZZO","LA MENOR",2,118,,,242,,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,"JANDO, JENO","PIANO","INTERMEZZO","MI SOSTENIDO MENOR",6,118,,,242,,09/13/94
,"BRAHMS, JOHANNES - 1833/1897",,,,,"CONTRADANZA",,,0,,,,,09/13/94
"ALEMAN","BRAHMS, JOHANNES - 1833/1897","KARAJAN, HERBERT VON","FILARMONICA DE VIENA",,,"REQUIEM",,,45,12,,,,09/13/94
"PARA UN FESTIVAL ACADEMICO","BRAHMS, JOHANNES - 1833/1897","ABBADO, CLAUDIO","FILARMONICA DE BERLIN","MINTZ, SHLOMO","VIOLIN","OBERTURA",,,80,19,,,,09/13/94
"ROMANTICA","BRUCKNER, ANTON - 1824/1896","HAITINK, BERNARD","CONCERTGEBOWN DE AMSTERDAM",,,"SINFONIA","MI BEMOL MAYOR",4,0,0,,128,218,09/14/94
,"BRUCKNER, ANTON - 1824/1896","KARAJAN, HERBERT VON","FILARMONICA DE VIENA",,,"SINFONIA","DO MENOR",8,0,,,228,,09/14/94
,"BELLINI, VICENZO - 1801/1835","MAAG, PETER","SINFONICA DE BAMBERG",,"OBOE","CONCIERTO","MI BEMOL MAYOR",,0,,,137,210,09/14/94
"GUIA DE LA JUVENTUD","BRITTEN, BENJAMIN - 1913/1976","PREVIN, ANDRE","SINFONICA DE LONDRES",,,".",,,23,,,233,,09/14/94
"""NIGUN"" DE BAAL SHEM","BLOCH, ERNEST - 1880/1950","FOSTER, LAWRENCE","FILARMONICA REAL","ZUCKERMAN, PINCHAS","VIOLIN",".",,,0,,,105,322,09/14/94
,"BARBER, SAMUEL - 1910/1981","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,"CUERDAS","ADAGIO",,,11,,,146,251,09/15/94
"LA FOLLIA","CORELLI, ARCANGELO -1653/1713",,,"MENUHIN, YEHUDI","VIOLIN","SONATA",,12,5,,,56,67,09/15/94
,"CORELLI, ARCANGELO -1653/1713","LYSY, ALBERTO","CAMERATA BARILOCHE",,"2 VIOLINES, CELLO Y CLAVE","SONATA",,4,2,,,97,202,09/15/94
,"CORELLI, ARCANGELO -1653/1713","HANSSEN, JORGE ERNEST","SOC. DE MUSICA DE COPENHAGUE",,,"CONCIERTO GROSSO","RE MAYOR",1,6,,,128,219,09/15/94
"LE REVEIL MATIN","COUPERIN, FRANCOIS - 1668/1733",,,"KIPNIS, IGOR","CLAVECIN","CHACONA",,,0,,,,6,09/15/94
"LA FAVORITA","COUPERIN, FRANCOIS - 1668/1733",,,"KIPNIS, IGOR","CLAVECIN","CHACONA",,,0,,,,6,09/15/94
,"CIMARROSA, DOMENICO- 1749/1801","MAAG, PETER","SINFONICA DE BAMBERG",,"OBOE","CONCIERTO","DO MAYOR",,0,,,137,210,09/15/94
,"CHAUSSON, ERNEST - 1855/1899",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","SOL MENOR",,0,,,,304,09/15/94
"NOS. 1,2,3,4,5,6, Y 9","CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA",,,0,0,,28,59,09/15/94
"NOS. 1 AL 6","CHOPIN, FEDERICO - 1810/1849",,,"RUBINSTEIN, ARTHUR","PIANO","POLONESA",,,0,,,,60,09/15/94
,"CHOPIN, FEDERICO - 1810/1849","STROWACZEWSKY, S.","SINFONICA DE LONDRES","RUBINSTEIN, ARTHUR","PIANO","CONCIERTO","MI MENOR",1,11,,,,61,09/15/94
,"CHOPIN, FEDERICO - 1810/1849","ORMANDY, EUGENE","DE FILADELFIA","GILELS, EMIL","PIANO","CONCIERTO","MI MENOR",1,11,,,28,49,09/15/94
